order_number,order_line_number,order_date,expected_receiving_date,shipping_date,order_status,customer_id,employee_id,office_id,product_number,product_name,product_category,unit_price,quantity,sales_amount,shipping_days
10120,7,2003-04-29,2003-05-08,2003-05-01,Shipped,168,1621,7,S24_2000,1960 BSA Gold Star DBD34,Motorcycles,72.36,5,361.80,2
10120,8,2003-04-29,2003-05-08,2003-05-01,Shipped,168,1621,7,S24_4278,1900s Vintage Tri-Plane,Planes,71.73,9,645.57,2
10120,9,2003-04-29,2003-05-08,2003-05-01,Shipped,168,1621,7,S32_1374,1997 BMW F650 ST,Motorcycles,94.90,6,569.40,2
10120,10,2003-04-29,2003-05-08,2003-05-01,Shipped,168,1621,7,S32_4289,1928 Ford Phaeton Deluxe,Vintage Cars,68.79,11,756.69,2
10120,11,2003-04-29,2003-05-08,2003-05-01,Shipped,168,1621,7,S50_1341,1930 Buick Marquette Phaeton,Vintage Cars,41.46,12,497.52,2
10120,12,2003-04-29,2003-05-08,2003-05-01,Shipped,168,1621,7,S700_1691,American Airlines: B767-300,Planes,91.34,13,1187.42,2
10120,13,2003-04-29,2003-05-08,2003-05-01,Shipped,168,1621,7,S700_2466,America West Airlines B757-200,Planes,81.77,15,1226.55,2
10120,14,2003-04-29,2003-05-08,2003-05-01,Shipped,168,1621,7,S700_2834,ATA: B757-300,Planes,106.79,7,747.53,2
10120,15,2003-04-29,2003-05-08,2003-05-01,Shipped,168,1621,7,S700_3167,F/A 18 Hornet 1/72,Planes,72.00,14,1008.00,2
10121,1,2003-05-07,2003-05-13,2003-05-13,Shipped,169,1625,1,S10_1678,1969 Harley Davidson Ultimate Chopper,Motorcycles,86.13,5,430.65,6
10121,2,2003-05-07,2003-05-13,2003-05-13,Shipped,169,1625,1,S12_2823,2002 Suzuki XREO,Motorcycles,126.52,4,506.08,6
10121,3,2003-05-07,2003-05-13,2003-05-13,Shipped,169,1625,1,S24_2360,1982 Ducati 900 Monster,Motorcycles,58.18,2,116.36,6
10121,4,2003-05-07,2003-05-13,2003-05-13,Shipped,169,1625,1,S32_4485,1974 Ducati 350 Mk3 Desmo,Motorcycles,95.93,3,287.79,6
10121,5,2003-05-07,2003-05-13,2003-05-13,Shipped,169,1625,1,S50_4713,2002 Yamaha YZR M1,Motorcycles,72.41,1,72.41,6
10122,1,2003-05-08,2003-05-16,2003-05-13,Shipped,171,1702,2,S12_1099,1968 Ford Mustang,Classic Cars,155.66,10,1556.60,5
10122,2,2003-05-08,2003-05-16,2003-05-13,Shipped,171,1702,2,S12_3380,1968 Dodge Charger,Classic Cars,113.92,8,911.36,5
10122,3,2003-05-08,2003-05-16,2003-05-13,Shipped,171,1702,2,S12_3990,1970 Plymouth Hemi Cuda,Classic Cars,65.44,11,719.84,5
10122,4,2003-05-08,2003-05-16,2003-05-13,Shipped,171,1702,2,S12_4675,1969 Dodge Charger,Classic Cars,104.80,7,733.60,5
10122,5,2003-05-08,2003-05-16,2003-05-13,Shipped,171,1702,2,S18_1129,1993 Mazda RX-7,Classic Cars,114.65,2,229.30,5
10122,6,2003-05-08,2003-05-16,2003-05-13,Shipped,171,1702,2,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,62.37,6,374.22,5
10122,7,2003-05-08,2003-05-16,2003-05-13,Shipped,171,1702,2,S18_1984,1995 Honda Civic,Classic Cars,113.80,1,113.80,5
10122,8,2003-05-08,2003-05-16,2003-05-13,Shipped,171,1702,2,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,137.17,3,411.51,5
10122,9,2003-05-08,2003-05-16,2003-05-13,Shipped,171,1702,2,S18_3278,1969 Dodge Super Bee,Classic Cars,69.15,13,898.95,5
10122,10,2003-05-08,2003-05-16,2003-05-13,Shipped,171,1702,2,S18_3482,1976 Ford Gran Torino,Classic Cars,133.76,12,1605.12,5
10122,11,2003-05-08,2003-05-16,2003-05-13,Shipped,171,1702,2,S18_3782,1957 Vespa GS150,Motorcycles,59.06,16,944.96,5
10122,12,2003-05-08,2003-05-16,2003-05-13,Shipped,171,1702,2,S18_4721,1957 Corvette Convertible,Classic Cars,145.82,15,2187.30,5
10122,13,2003-05-08,2003-05-16,2003-05-13,Shipped,171,1702,2,S24_2972,1982 Lamborghini Diablo,Classic Cars,34.74,4,138.96,5
10122,14,2003-05-08,2003-05-16,2003-05-13,Shipped,171,1702,2,S24_3371,1971 Alpine Renault 1600s,Classic Cars,50.82,9,457.38,5
10122,15,2003-05-08,2003-05-16,2003-05-13,Shipped,171,1702,2,S24_3856,1956 Porsche 356A Coupe,Classic Cars,136.22,5,681.10,5
10122,16,2003-05-08,2003-05-16,2003-05-13,Shipped,171,1702,2,S24_4620,1961 Chevrolet Impala,Classic Cars,67.10,14,939.40,5
10122,17,2003-05-08,2003-05-16,2003-05-13,Shipped,171,1702,2,S32_2206,1982 Ducati 996 R,Motorcycles,33.79,17,574.43,5
10123,1,2003-05-20,2003-05-29,2003-05-22,Shipped,172,1002,1,S18_1589,1965 Aston Martin DB5,Classic Cars,120.71,2,241.42,2
10123,2,2003-05-20,2003-05-29,2003-05-22,Shipped,172,1002,1,S18_2870,1999 Indy 500 Monte Carlo SS,Classic Cars,114.84,3,344.52,2
10123,3,2003-05-20,2003-05-29,2003-05-22,Shipped,172,1002,1,S18_3685,1948 Porsche Type 356 Roadster,Classic Cars,117.26,4,469.04,2
10123,4,2003-05-20,2003-05-29,2003-05-22,Shipped,172,1002,1,S24_1628,1966 Shelby Cobra 427 S/C,Classic Cars,43.27,1,43.27,2
10124,1,2003-05-21,2003-05-29,2003-05-25,Shipped,173,1056,2,S18_1749,1917 Grand Touring Sedan,Vintage Cars,153.00,6,918.00,4
10124,2,2003-05-21,2003-05-29,2003-05-25,Shipped,173,1056,2,S18_2248,1911 Ford Town Car,Vintage Cars,58.12,5,290.60,4
10124,3,2003-05-21,2003-05-29,2003-05-25,Shipped,173,1056,2,S18_2325,1932 Model A Ford J-Coupe,Vintage Cars,111.87,3,335.61,4
10124,4,2003-05-21,2003-05-29,2003-05-25,Shipped,173,1056,2,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,75.46,7,528.22,4
10124,5,2003-05-21,2003-05-29,2003-05-25,Shipped,173,1056,2,S18_4933,1957 Ford Thunderbird,Classic Cars,66.28,8,530.24,4
10124,6,2003-05-21,2003-05-29,2003-05-25,Shipped,173,1056,2,S24_1046,1970 Chevy Chevelle SS 454,Classic Cars,62.47,12,749.64,4
10124,7,2003-05-21,2003-05-29,2003-05-25,Shipped,173,1056,2,S24_1937,1939 Chevrolet Deluxe Coupe,Vintage Cars,30.53,2,61.06,4
10124,8,2003-05-21,2003-05-29,2003-05-25,Shipped,173,1056,2,S24_2022,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,36.29,1,36.29,4
10124,9,2003-05-21,2003-05-29,2003-05-25,Shipped,173,1056,2,S24_2766,1949 Jaguar XK 120,Classic Cars,74.51,10,745.10,4
10124,10,2003-05-21,2003-05-29,2003-05-25,Shipped,173,1056,2,S24_2887,1952 Citroen-15CV,Classic Cars,93.95,9,845.55,4
10124,11,2003-05-21,2003-05-29,2003-05-25,Shipped,173,1056,2,S24_3191,1969 Chevrolet Camaro Z28,Classic Cars,76.19,11,838.09,4
10124,12,2003-05-21,2003-05-29,2003-05-25,Shipped,173,1056,2,S24_3432,2002 Chevy Corvette,Classic Cars,101.73,13,1322.49,4
10124,13,2003-05-21,2003-05-29,2003-05-25,Shipped,173,1056,2,S24_3969,1936 Mercedes Benz 500k Roadster,Vintage Cars,36.11,4,144.44,4
10125,1,2003-05-21,2003-05-27,2003-05-24,Shipped,175,1076,3,S18_1342,1937 Lincoln Berline,Vintage Cars,89.38,1,89.38,3
10125,2,2003-05-21,2003-05-27,2003-05-24,Shipped,175,1076,3,S18_2795,1928 Mercedes-Benz SSK,Vintage Cars,138.38,2,276.76,3
10126,1,2003-05-28,2003-06-07,2003-06-02,Shipped,177,1088,4,S10_1949,1952 Alpine Renault 1300,Classic Cars,205.73,11,2263.03,5
10126,2,2003-05-28,2003-06-07,2003-06-02,Shipped,177,1088,4,S10_4962,1962 LanciaA Delta 16V,Classic Cars,122.62,4,490.48,5
10126,3,2003-05-28,2003-06-07,2003-06-02,Shipped,177,1088,4,S12_1666,1958 Setra Bus,Trucks and Buses,135.30,8,1082.40,5
10126,4,2003-05-28,2003-06-07,2003-06-02,Shipped,177,1088,4,S18_1097,1940 Ford Pickup Truck,Trucks and Buses,116.67,10,1166.70,5
10126,5,2003-05-28,2003-06-07,2003-06-02,Shipped,177,1088,4,S18_1367,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,51.21,17,870.57,5
10126,6,2003-05-28,2003-06-07,2003-06-02,Shipped,177,1088,4,S18_2432,1926 Ford Fire Engine,Trucks and Buses,51.05,2,102.10,5
10126,7,2003-05-28,2003-06-07,2003-06-02,Shipped,177,1088,4,S18_2949,1913 Ford Model T Speedster,Vintage Cars,93.21,12,1118.52,5
10126,8,2003-05-28,2003-06-07,2003-06-02,Shipped,177,1088,4,S18_2957,1934 Ford V8 Coupe,Vintage Cars,61.84,14,865.76,5
10126,9,2003-05-28,2003-06-07,2003-06-02,Shipped,177,1088,4,S18_3136,18th Century Vintage Horse Carriage,Vintage Cars,93.20,13,1211.60,5
10126,10,2003-05-28,2003-06-07,2003-06-02,Shipped,177,1088,4,S18_3320,1917 Maxwell Touring Car,Vintage Cars,94.25,16,1508.00,5
10126,11,2003-05-28,2003-06-07,2003-06-02,Shipped,177,1088,4,S18_4600,1940s Ford truck,Trucks and Buses,102.92,5,514.60,5
10126,12,2003-05-28,2003-06-07,2003-06-02,Shipped,177,1088,4,S18_4668,1939 Cadillac Limousine,Vintage Cars,47.29,9,425.61,5
10126,13,2003-05-28,2003-06-07,2003-06-02,Shipped,177,1088,4,S24_2300,1962 Volkswagen Microbus,Trucks and Buses,122.68,1,122.68,5
10126,14,2003-05-28,2003-06-07,2003-06-02,Shipped,177,1088,4,S24_4258,1936 Chrysler Airflow,Vintage Cars,83.76,15,1256.40,5
10126,15,2003-05-28,2003-06-07,2003-06-02,Shipped,177,1088,4,S32_1268,1980�s GM Manhattan Express,Trucks and Buses,82.83,3,248.49,5
10126,16,2003-05-28,2003-06-07,2003-06-02,Shipped,177,1088,4,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,62.05,7,434.35,5
10126,17,2003-05-28,2003-06-07,2003-06-02,Shipped,177,1088,4,S700_2824,1982 Camaro Z28,Classic Cars,97.10,6,582.60,5
10127,1,2003-06-03,2003-06-09,2003-06-06,Shipped,181,1102,5,S12_1108,2001 Ferrari Enzo,Classic Cars,193.25,2,386.50,3
10127,2,2003-06-03,2003-06-09,2003-06-06,Shipped,181,1102,5,S12_3148,1969 Corvair Monza,Classic Cars,140.50,3,421.50,3
10127,3,2003-06-03,2003-06-09,2003-06-06,Shipped,181,1102,5,S12_3891,1969 Ford Falcon,Classic Cars,169.56,1,169.56,3
10127,4,2003-06-03,2003-06-09,2003-06-06,Shipped,181,1102,5,S12_4473,1957 Chevy Pickup,Trucks and Buses,100.73,11,1108.03,3
10127,5,2003-06-03,2003-06-09,2003-06-06,Shipped,181,1102,5,S18_2238,1998 Chrysler Plymouth Prowler,Classic Cars,140.81,10,1408.10,3
10127,6,2003-06-03,2003-06-09,2003-06-06,Shipped,181,1102,5,S18_2319,1964 Mercedes Tour Bus,Trucks and Buses,114.14,14,1597.96,3
10127,7,2003-06-03,2003-06-09,2003-06-06,Shipped,181,1102,5,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,149.02,15,2235.30,3
10127,8,2003-06-03,2003-06-09,2003-06-06,Shipped,181,1102,5,S18_4027,1970 Triumph Spitfire,Classic Cars,126.39,5,631.95,3
10127,9,2003-06-03,2003-06-09,2003-06-06,Shipped,181,1102,5,S24_1444,1970 Dodge Coronet,Classic Cars,50.86,8,406.88,3
10127,10,2003-06-03,2003-06-09,2003-06-06,Shipped,181,1102,5,S24_2840,1958 Chevy Corvette Limited Edition,Classic Cars,34.30,12,411.60,3
10127,11,2003-06-03,2003-06-09,2003-06-06,Shipped,181,1102,5,S24_4048,1992 Porsche Cayenne Turbo Silver,Classic Cars,107.63,7,753.41,3
10127,12,2003-06-03,2003-06-09,2003-06-06,Shipped,181,1102,5,S32_2509,1954 Greyhound Scenicruiser,Trucks and Buses,46.53,13,604.89,3
10127,13,2003-06-03,2003-06-09,2003-06-06,Shipped,181,1102,5,S32_3207,1950's Chicago Surface Lines Streetcar,Trains,60.90,6,365.40,3
10127,14,2003-06-03,2003-06-09,2003-06-06,Shipped,181,1102,5,S50_1392,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,111.12,9,1000.08,3
10127,15,2003-06-03,2003-06-09,2003-06-06,Shipped,181,1102,5,S50_1514,1962 City of Detroit Streetcar,Trains,55.65,4,222.60,3
10128,1,2003-06-06,2003-06-12,2003-06-11,Shipped,186,1143,6,S18_3140,1903 Ford Model A,Vintage Cars,120.20,2,240.40,5
10128,2,2003-06-06,2003-06-12,2003-06-11,Shipped,186,1143,6,S18_3259,Collectable Wooden Train,Trains,80.67,4,322.68,5
10128,3,2003-06-06,2003-06-12,2003-06-11,Shipped,186,1143,6,S18_4522,1904 Buick Runabout,Vintage Cars,77.24,1,77.24,5
10128,4,2003-06-06,2003-06-12,2003-06-11,Shipped,186,1143,6,S700_1938,The Mayflower,Ships,72.75,3,218.25,5
10129,1,2003-06-12,2003-06-18,2003-06-14,Shipped,187,1165,7,S10_4757,1972 Alfa Romeo GTA,Classic Cars,123.76,2,247.52,2
10129,2,2003-06-12,2003-06-18,2003-06-14,Shipped,187,1165,7,S24_2011,18th century schooner,Ships,113.06,9,1017.54,2
10129,3,2003-06-12,2003-06-18,2003-06-14,Shipped,187,1165,7,S24_3151,1912 Ford Model T Delivery Wagon,Vintage Cars,81.43,4,325.72,2
10129,4,2003-06-12,2003-06-18,2003-06-14,Shipped,187,1165,7,S24_3816,1940 Ford Delivery Sedan,Vintage Cars,76.31,1,76.31,2
10129,5,2003-06-12,2003-06-18,2003-06-14,Shipped,187,1165,7,S700_1138,The Schooner Bluenose,Ships,58.67,5,293.35,2
10129,6,2003-06-12,2003-06-18,2003-06-14,Shipped,187,1165,7,S700_2610,The USS Constitution Ship,Ships,72.28,3,216.84,2
10129,7,2003-06-12,2003-06-18,2003-06-14,Shipped,187,1165,7,S700_3505,The Titanic,Ships,90.15,6,540.90,2
10129,8,2003-06-12,2003-06-18,2003-06-14,Shipped,187,1165,7,S700_3962,The Queen Mary,Ships,94.34,7,660.38,2
10129,9,2003-06-12,2003-06-18,2003-06-14,Shipped,187,1165,7,S72_3212,Pont Yacht,Ships,44.23,8,353.84,2
10130,1,2003-06-16,2003-06-24,2003-06-21,Shipped,189,1166,1,S18_3029,1999 Yamaha Speed Boat,Ships,68.82,2,137.64,5
10130,2,2003-06-16,2003-06-24,2003-06-21,Shipped,189,1166,1,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,99.52,1,99.52,5
10131,1,2003-06-16,2003-06-25,2003-06-21,Shipped,198,1188,2,S18_1662,1980s Black Hawk Helicopter,Planes,141.92,4,567.68,5
10131,2,2003-06-16,2003-06-25,2003-06-21,Shipped,198,1188,2,S24_2841,1900s Vintage Bi-Plane,Planes,60.97,5,304.85,5
10131,3,2003-06-16,2003-06-25,2003-06-21,Shipped,198,1188,2,S24_3420,1937 Horch 930V Limousine,Vintage Cars,52.60,6,315.60,5
10131,4,2003-06-16,2003-06-25,2003-06-21,Shipped,198,1188,2,S24_3949,Corsair F4U ( Bird Cage),Planes,54.59,3,163.77,5
10131,5,2003-06-16,2003-06-25,2003-06-21,Shipped,198,1188,2,S700_2047,HMS Bounty,Ships,76.94,8,615.52,5
10131,6,2003-06-16,2003-06-25,2003-06-21,Shipped,198,1188,2,S700_2466,America West Airlines B757-200,Planes,86.76,1,86.76,5
10131,7,2003-06-16,2003-06-25,2003-06-21,Shipped,198,1188,2,S700_4002,American Airlines: MD-11S,Planes,63.67,2,127.34,5
10131,8,2003-06-16,2003-06-25,2003-06-21,Shipped,198,1188,2,S72_1253,Boeing X-32A JSF,Planes,40.22,7,281.54,5
10132,1,2003-06-25,2003-07-01,2003-06-28,Shipped,201,1216,3,S700_3167,F/A 18 Hornet 1/72,Planes,80.00,1,80.00,3
10133,1,2003-06-27,2003-07-04,2003-07-03,Shipped,202,1286,4,S18_2581,P-51-D Mustang,Planes,80.26,3,240.78,6
10133,2,2003-06-27,2003-07-04,2003-07-03,Shipped,202,1286,4,S24_1785,1928 British Royal Navy Airplane,Planes,109.42,5,547.10,6
10133,3,2003-06-27,2003-07-04,2003-07-03,Shipped,202,1286,4,S24_4278,1900s Vintage Tri-Plane,Planes,61.58,4,246.32,6
10133,4,2003-06-27,2003-07-04,2003-07-03,Shipped,202,1286,4,S32_1374,1997 BMW F650 ST,Motorcycles,80.91,1,80.91,6
10133,5,2003-06-27,2003-07-04,2003-07-03,Shipped,202,1286,4,S32_4289,1928 Ford Phaeton Deluxe,Vintage Cars,67.41,6,404.46,6
10133,6,2003-06-27,2003-07-04,2003-07-03,Shipped,202,1286,4,S50_1341,1930 Buick Marquette Phaeton,Vintage Cars,37.09,7,259.63,6
10133,7,2003-06-27,2003-07-04,2003-07-03,Shipped,202,1286,4,S700_1691,American Airlines: B767-300,Planes,76.73,8,613.84,6
10133,8,2003-06-27,2003-07-04,2003-07-03,Shipped,202,1286,4,S700_2834,ATA: B757-300,Planes,115.09,2,230.18,6
10134,1,2003-07-01,2003-07-10,2003-07-05,Shipped,204,1323,5,S10_1678,1969 Harley Davidson Ultimate Chopper,Motorcycles,90.92,2,181.84,4
10134,2,2003-07-01,2003-07-10,2003-07-05,Shipped,204,1323,5,S10_2016,1996 Moto Guzzi 1100i,Motorcycles,116.56,5,582.80,4
10134,3,2003-07-01,2003-07-10,2003-07-05,Shipped,204,1323,5,S10_4698,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,187.85,4,751.40,4
10134,4,2003-07-01,2003-07-10,2003-07-05,Shipped,204,1323,5,S12_2823,2002 Suzuki XREO,Motorcycles,131.04,1,131.04,4
10134,5,2003-07-01,2003-07-10,2003-07-05,Shipped,204,1323,5,S18_2625,1936 Harley Davidson El Knucklehead,Motorcycles,51.48,6,308.88,4
10134,6,2003-07-01,2003-07-10,2003-07-05,Shipped,204,1323,5,S24_1578,1997 BMW R 1100 S,Motorcycles,94.67,3,284.01,4
10134,7,2003-07-01,2003-07-10,2003-07-05,Shipped,204,1323,5,S24_2000,1960 BSA Gold Star DBD34,Motorcycles,75.41,7,527.87,4
10135,1,2003-07-02,2003-07-12,2003-07-03,Shipped,205,1337,6,S12_1099,1968 Ford Mustang,Classic Cars,173.17,7,1212.19,1
10135,2,2003-07-02,2003-07-12,2003-07-03,Shipped,205,1337,6,S12_3380,1968 Dodge Charger,Classic Cars,110.39,5,551.95,1
10135,3,2003-07-02,2003-07-12,2003-07-03,Shipped,205,1337,6,S12_3990,1970 Plymouth Hemi Cuda,Classic Cars,72.62,8,580.96,1
10135,4,2003-07-02,2003-07-12,2003-07-03,Shipped,205,1337,6,S12_4675,1969 Dodge Charger,Classic Cars,103.64,4,414.56,1
10135,5,2003-07-02,2003-07-12,2003-07-03,Shipped,205,1337,6,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,66.99,3,200.97,1
10135,6,2003-07-02,2003-07-12,2003-07-03,Shipped,205,1337,6,S18_3278,1969 Dodge Super Bee,Classic Cars,65.94,10,659.40,1
10135,7,2003-07-02,2003-07-12,2003-07-03,Shipped,205,1337,6,S18_3482,1976 Ford Gran Torino,Classic Cars,139.64,9,1256.76,1
10135,8,2003-07-02,2003-07-12,2003-07-03,Shipped,205,1337,6,S18_3782,1957 Vespa GS150,Motorcycles,49.74,13,646.62,1
10135,9,2003-07-02,2003-07-12,2003-07-03,Shipped,205,1337,6,S18_4721,1957 Corvette Convertible,Classic Cars,133.92,12,1607.04,1
10135,10,2003-07-02,2003-07-12,2003-07-03,Shipped,205,1337,6,S24_2360,1982 Ducati 900 Monster,Motorcycles,67.18,16,1074.88,1
10135,11,2003-07-02,2003-07-12,2003-07-03,Shipped,205,1337,6,S24_2972,1982 Lamborghini Diablo,Classic Cars,34.36,1,34.36,1
10135,12,2003-07-02,2003-07-12,2003-07-03,Shipped,205,1337,6,S24_3371,1971 Alpine Renault 1600s,Classic Cars,52.05,6,312.30,1
10135,13,2003-07-02,2003-07-12,2003-07-03,Shipped,205,1337,6,S24_3856,1956 Porsche 356A Coupe,Classic Cars,139.03,2,278.06,1
10135,14,2003-07-02,2003-07-12,2003-07-03,Shipped,205,1337,6,S24_4620,1961 Chevrolet Impala,Classic Cars,76.80,11,844.80,1
10135,15,2003-07-02,2003-07-12,2003-07-03,Shipped,205,1337,6,S32_2206,1982 Ducati 996 R,Motorcycles,38.62,14,540.68,1
10135,16,2003-07-02,2003-07-12,2003-07-03,Shipped,205,1337,6,S32_4485,1974 Ducati 350 Mk3 Desmo,Motorcycles,91.85,17,1561.45,1
10135,17,2003-07-02,2003-07-12,2003-07-03,Shipped,205,1337,6,S50_4713,2002 Yamaha YZR M1,Motorcycles,78.92,15,1183.80,1
10136,1,2003-07-04,2003-07-14,2003-07-06,Shipped,206,1370,7,S18_1129,1993 Mazda RX-7,Classic Cars,117.48,2,234.96,2
10136,2,2003-07-04,2003-07-14,2003-07-06,Shipped,206,1370,7,S18_1984,1995 Honda Civic,Classic Cars,120.91,1,120.91,2
10136,3,2003-07-04,2003-07-14,2003-07-06,Shipped,206,1370,7,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,169.34,3,508.02,2
10137,1,2003-07-10,2003-07-20,2003-07-14,Shipped,209,1401,1,S18_1589,1965 Aston Martin DB5,Classic Cars,115.73,2,231.46,4
10137,2,2003-07-10,2003-07-20,2003-07-14,Shipped,209,1401,1,S18_2870,1999 Indy 500 Monte Carlo SS,Classic Cars,110.88,3,332.64,4
10137,3,2003-07-10,2003-07-20,2003-07-14,Shipped,209,1401,1,S18_3685,1948 Porsche Type 356 Roadster,Classic Cars,118.68,4,474.72,4
10137,4,2003-07-10,2003-07-20,2003-07-14,Shipped,209,1401,1,S24_1628,1966 Shelby Cobra 427 S/C,Classic Cars,40.25,1,40.25,4
10138,1,2003-07-07,2003-07-16,2003-07-13,Shipped,211,1501,2,S18_1749,1917 Grand Touring Sedan,Vintage Cars,149.60,6,897.60,6
10138,2,2003-07-07,2003-07-16,2003-07-13,Shipped,211,1501,2,S18_2248,1911 Ford Town Car,Vintage Cars,51.46,5,257.30,6
10138,3,2003-07-07,2003-07-16,2003-07-13,Shipped,211,1501,2,S18_2325,1932 Model A Ford J-Coupe,Vintage Cars,114.42,3,343.26,6
10138,4,2003-07-07,2003-07-16,2003-07-13,Shipped,211,1501,2,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,79.15,7,554.05,6
10138,5,2003-07-07,2003-07-16,2003-07-13,Shipped,211,1501,2,S18_4933,1957 Ford Thunderbird,Classic Cars,64.86,8,518.88,6
10138,6,2003-07-07,2003-07-16,2003-07-13,Shipped,211,1501,2,S24_1046,1970 Chevy Chevelle SS 454,Classic Cars,59.53,12,714.36,6
10138,7,2003-07-07,2003-07-16,2003-07-13,Shipped,211,1501,2,S24_1937,1939 Chevrolet Deluxe Coupe,Vintage Cars,33.19,2,66.38,6
10138,8,2003-07-07,2003-07-16,2003-07-13,Shipped,211,1501,2,S24_2022,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,38.53,1,38.53,6
10138,9,2003-07-07,2003-07-16,2003-07-13,Shipped,211,1501,2,S24_2766,1949 Jaguar XK 120,Classic Cars,73.60,10,736.00,6
10138,10,2003-07-07,2003-07-16,2003-07-13,Shipped,211,1501,2,S24_2887,1952 Citroen-15CV,Classic Cars,96.30,9,866.70,6
10138,11,2003-07-07,2003-07-16,2003-07-13,Shipped,211,1501,2,S24_3191,1969 Chevrolet Camaro Z28,Classic Cars,77.05,11,847.55,6
10138,12,2003-07-07,2003-07-16,2003-07-13,Shipped,211,1501,2,S24_3432,2002 Chevy Corvette,Classic Cars,99.58,13,1294.54,6
10138,13,2003-07-07,2003-07-16,2003-07-13,Shipped,211,1501,2,S24_3969,1936 Mercedes Benz 500k Roadster,Vintage Cars,32.82,4,131.28,6
10139,1,2003-07-16,2003-07-23,2003-07-21,Shipped,216,1504,3,S18_1342,1937 Lincoln Berline,Vintage Cars,89.38,7,625.66,5
10139,2,2003-07-16,2003-07-23,2003-07-21,Shipped,216,1504,3,S18_1367,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,52.83,6,316.98,5
10139,3,2003-07-16,2003-07-23,2003-07-21,Shipped,216,1504,3,S18_2795,1928 Mercedes-Benz SSK,Vintage Cars,151.88,8,1215.04,5
10139,4,2003-07-16,2003-07-23,2003-07-21,Shipped,216,1504,3,S18_2949,1913 Ford Model T Speedster,Vintage Cars,91.18,1,91.18,5
10139,5,2003-07-16,2003-07-23,2003-07-21,Shipped,216,1504,3,S18_2957,1934 Ford V8 Coupe,Vintage Cars,52.47,3,157.41,5
10139,6,2003-07-16,2003-07-23,2003-07-21,Shipped,216,1504,3,S18_3136,18th Century Vintage Horse Carriage,Vintage Cars,101.58,2,203.16,5
10139,7,2003-07-16,2003-07-23,2003-07-21,Shipped,216,1504,3,S18_3320,1917 Maxwell Touring Car,Vintage Cars,81.35,5,406.75,5
10139,8,2003-07-16,2003-07-23,2003-07-21,Shipped,216,1504,3,S24_4258,1936 Chrysler Airflow,Vintage Cars,93.49,4,373.96,5
10140,1,2003-07-24,2003-08-02,2003-07-30,Shipped,219,1611,4,S10_1949,1952 Alpine Renault 1300,Classic Cars,186.44,11,2050.84,6
10140,2,2003-07-24,2003-08-02,2003-07-30,Shipped,219,1611,4,S10_4962,1962 LanciaA Delta 16V,Classic Cars,131.49,4,525.96,6
10140,3,2003-07-24,2003-08-02,2003-07-30,Shipped,219,1611,4,S12_1666,1958 Setra Bus,Trucks and Buses,118.90,8,951.20,6
10140,4,2003-07-24,2003-08-02,2003-07-30,Shipped,219,1611,4,S18_1097,1940 Ford Pickup Truck,Trucks and Buses,95.67,10,956.70,6
10140,5,2003-07-24,2003-08-02,2003-07-30,Shipped,219,1611,4,S18_2432,1926 Ford Fire Engine,Trucks and Buses,51.05,2,102.10,6
10140,6,2003-07-24,2003-08-02,2003-07-30,Shipped,219,1611,4,S18_4600,1940s Ford truck,Trucks and Buses,100.50,5,502.50,6
10140,7,2003-07-24,2003-08-02,2003-07-30,Shipped,219,1611,4,S18_4668,1939 Cadillac Limousine,Vintage Cars,40.25,9,362.25,6
10140,8,2003-07-24,2003-08-02,2003-07-30,Shipped,219,1611,4,S24_2300,1962 Volkswagen Microbus,Trucks and Buses,118.84,1,118.84,6
10140,9,2003-07-24,2003-08-02,2003-07-30,Shipped,219,1611,4,S32_1268,1980�s GM Manhattan Express,Trucks and Buses,87.64,3,262.92,6
10140,10,2003-07-24,2003-08-02,2003-07-30,Shipped,219,1611,4,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,62.05,7,434.35,6
10140,11,2003-07-24,2003-08-02,2003-07-30,Shipped,219,1611,4,S700_2824,1982 Camaro Z28,Classic Cars,101.15,6,606.90,6
10141,1,2003-08-01,2003-08-09,2003-08-04,Shipped,223,1612,5,S12_4473,1957 Chevy Pickup,Trucks and Buses,114.95,5,574.75,3
10141,2,2003-08-01,2003-08-09,2003-08-04,Shipped,223,1612,5,S18_2238,1998 Chrysler Plymouth Prowler,Classic Cars,160.46,4,641.84,3
