sales_key,order_number,order_line_number,order_date_key,product_key,customer_key,employee_key,status_key,quantity,unit_price,sales_amount,shipping_days
1759,10288,7,20040901,55,67,5,3,11,66.88,735.68,4
1760,10288,8,20040901,58,67,5,3,13,49.30,640.90,4
1761,10288,9,20040901,60,67,5,3,1,32.19,32.19,4
1762,10288,10,20040901,66,67,5,3,9,81.78,736.02,4
1763,10288,11,20040901,69,67,5,3,8,109.22,873.76,4
1764,10288,12,20040901,72,67,5,3,10,76.19,761.90,4
1765,10288,13,20040901,75,67,5,3,12,101.73,1220.76,4
1766,10288,14,20040901,79,67,5,3,3,37.75,113.25,4
1767,10289,1,20040903,19,68,6,3,2,92.47,184.94,1
1768,10289,2,20040903,20,68,6,3,1,44.75,44.75,1
1769,10289,3,20040903,33,68,6,3,3,141.75,425.25,1
1770,10289,4,20040903,63,68,6,3,4,41.22,164.88,1
1771,10290,1,20040907,43,69,7,3,2,80.36,160.72,6
1772,10290,2,20040907,81,69,7,3,1,83.76,83.76,6
1773,10291,1,20040908,2,70,8,3,11,210.01,2310.11,6
1774,10291,2,20040908,6,70,8,3,4,141.83,567.32,6
1775,10291,3,20040908,9,70,8,3,8,123.00,984.00,6
1776,10291,4,20040908,17,70,8,3,10,96.84,968.40,6
1777,10291,5,20040908,30,70,8,3,2,52.26,104.52,6
1778,10291,6,20040908,35,70,8,3,12,99.28,1191.36,6
1779,10291,7,20040908,36,70,8,3,14,56.21,786.94,6
1780,10291,8,20040908,38,70,8,3,13,93.20,1211.60,6
1781,10291,9,20040908,51,70,8,3,5,96.86,484.30,6
1782,10291,10,20040908,52,70,8,3,9,45.28,407.52,6
1783,10291,11,20040908,64,70,8,3,1,109.90,109.90,6
1784,10291,12,20040908,84,70,8,3,3,82.83,248.49,6
1785,10291,13,20040908,89,70,8,3,7,53.00,371.00,6
1786,10291,14,20040908,102,70,8,3,6,86.99,521.94,6
1787,10292,1,20040908,15,71,9,3,8,94.80,758.40,3
1788,10292,2,20040908,26,71,9,3,7,140.81,985.67,3
1789,10292,3,20040908,28,71,9,3,11,103.09,1133.99,3
1790,10292,4,20040908,40,71,9,3,12,147.33,1767.96,3
1791,10292,5,20040908,48,71,9,3,2,114.90,229.80,3
1792,10292,6,20040908,56,71,9,3,5,48.55,242.75,3
1793,10292,7,20040908,67,71,9,3,9,34.30,308.70,3
1794,10292,8,20040908,80,71,9,3,4,113.55,454.20,3
1795,10292,9,20040908,87,71,9,3,10,54.11,541.10,3
1796,10292,10,20040908,88,71,9,3,3,59.65,178.95,3
1797,10292,11,20040908,93,71,9,3,6,113.44,680.64,3
1798,10292,12,20040908,94,71,9,3,1,49.79,49.79,3
1799,10293,1,20040909,8,72,10,3,8,187.02,1496.16,5
1800,10293,2,20040909,11,72,10,3,9,129.93,1169.37,5
1801,10293,3,20040909,13,72,10,3,7,171.29,1199.03,5
1802,10293,4,20040909,39,72,10,3,4,110.64,442.56,5
1803,10293,5,20040909,41,72,10,3,6,91.76,550.56,5
1804,10293,6,20040909,50,72,10,3,3,72.85,218.55,5
1805,10293,7,20040909,62,72,10,3,2,111.83,223.66,5
1806,10293,8,20040909,98,72,10,3,5,77.95,389.75,5
1807,10293,9,20040909,109,72,10,3,1,51.32,51.32,5
1808,10294,1,20040910,106,73,11,3,1,98.32,98.32,4
1809,10295,1,20040910,5,74,12,3,1,136.00,136.00,4
1810,10295,2,20040910,71,74,12,3,3,84.08,252.24,4
1811,10295,3,20040910,96,74,12,3,4,62.00,248.00,4
1812,10295,4,20040910,101,74,12,3,2,71.56,143.12,4
1813,10295,5,20040910,105,74,12,3,5,93.16,465.80,4
1814,10296,1,20040915,22,75,13,3,7,146.65,1026.55,1
1815,10296,2,20040915,37,75,13,3,13,69.68,905.84,1
1816,10296,3,20040915,47,75,13,3,12,105.87,1270.44,1
1817,10296,4,20040915,68,75,13,3,8,60.97,487.76,1
1818,10296,5,20040915,74,75,13,3,9,63.78,574.02,1
1819,10296,6,20040915,76,75,13,3,14,83.02,1162.28,1
1820,10296,7,20040915,78,75,13,3,6,63.46,380.76,1
1821,10296,8,20040915,92,75,13,3,1,41.02,41.02,1
1822,10296,9,20040915,97,75,13,3,2,75.81,151.62,1
1823,10296,10,20040915,99,75,13,3,11,89.61,985.71,1
1824,10296,11,20040915,100,75,13,3,4,96.73,386.92,1
1825,10296,12,20040915,104,75,13,3,3,74.40,223.20,1
1826,10296,13,20040915,107,75,13,3,5,61.44,307.20,1
1827,10296,14,20040915,108,75,13,3,10,46.68,466.80,1
1828,10297,1,20040916,31,76,14,3,4,81.95,327.80,5
1829,10297,2,20040916,59,76,14,3,6,107.23,643.38,5
1830,10297,3,20040916,61,76,14,3,1,70.08,70.08,5
1831,10297,4,20040916,82,76,14,3,5,71.73,358.65,5
1832,10297,5,20040916,85,76,14,3,2,88.90,177.80,5
1833,10297,6,20040916,90,76,14,3,7,63.29,443.03,5
1834,10297,7,20040916,103,76,14,3,3,111.53,334.59,5
1835,10298,1,20040927,3,77,15,3,1,105.86,105.86,4
1836,10298,2,20040927,32,77,15,3,2,60.57,121.14,4
1837,10299,1,20040930,1,78,16,3,9,76.56,689.04,1
1838,10299,2,20040930,4,78,16,3,11,164.61,1810.71,1
1839,10299,3,20040930,10,78,16,3,8,123.51,988.08,1
1840,10299,4,20040930,46,78,16,3,3,62.17,186.51,1
1841,10299,5,20040930,53,78,16,3,2,119.04,238.08,1
1842,10299,6,20040930,57,78,16,3,10,107.07,1070.70,1
1843,10299,7,20040930,65,78,16,3,6,58.87,353.22,1
1844,10299,8,20040930,83,78,16,3,1,66.29,66.29,1
1845,10299,9,20040930,86,78,16,3,4,36.21,144.84,1
1846,10299,10,20040930,91,78,16,3,7,84.70,592.90,1
1847,10299,11,20040930,95,78,16,3,5,77.29,386.45,1
1848,10300,1,20031004,7,79,17,3,5,184.84,924.20,5
1849,10300,2,20031004,12,79,17,3,3,116.27,348.81,5
1850,10300,3,20031004,14,79,17,3,6,76.61,459.66,5
1851,10300,4,20031004,16,79,17,3,2,95.58,191.16,5
1852,10300,5,20031004,24,79,17,3,1,63.14,63.14,5
1853,10300,6,20031004,42,79,17,3,8,65.94,527.52,5
1854,10300,7,20031004,44,79,17,3,7,144.05,1008.35,5
1855,10300,8,20031004,73,79,17,3,4,52.05,208.20,5
1856,10301,1,20031005,18,80,18,3,8,114.65,917.20,3
1857,10301,2,20031005,21,80,18,3,4,118.22,472.88,3
1858,10301,3,20031005,25,80,18,3,7,119.49,836.43,3
1859,10301,4,20031005,34,80,18,3,5,113.52,567.60,3
1860,10301,5,20031005,40,80,18,3,9,135.47,1219.23,3
1861,10301,6,20031005,45,80,18,3,6,137.04,822.24,3
1862,10301,7,20031005,55,80,18,3,1,64.67,64.67,3
1863,10301,8,20031005,58,80,18,3,3,40.75,122.25,3
1864,10301,9,20031005,70,80,18,3,10,32.10,321.00,3
1865,10301,10,20031005,75,80,18,3,2,86.73,173.46,3
1866,10301,11,20031005,77,80,18,3,11,122.17,1343.87,3
1867,10302,1,20031006,23,81,19,3,1,166.60,166.60,1
1868,10302,2,20031006,49,81,19,3,2,82.83,165.66,1
1869,10302,3,20031006,54,81,19,3,3,70.56,211.68,1
1870,10302,4,20031006,66,81,19,3,5,75.42,377.10,1
1871,10302,5,20031006,69,81,19,3,4,104.52,418.08,1
1872,10302,6,20031006,72,81,19,3,6,74.48,446.88,1
1873,10303,1,20041006,27,82,20,3,2,56.91,113.82,3
1874,10303,2,20041006,79,82,20,3,1,35.70,35.70,3
1875,10304,1,20041011,2,83,21,3,6,201.44,1208.64,6
1876,10304,2,20041011,9,83,21,3,3,117.54,352.62,6
1877,10304,3,20041011,17,83,21,3,5,106.17,530.85,6
1878,10304,4,20041011,19,83,21,3,13,95.55,1242.15,6
1879,10304,5,20041011,20,83,21,3,12,46.90,562.80,6
1880,10304,6,20041011,29,83,21,3,17,102.98,1750.66,6
1881,10304,7,20041011,33,83,21,3,14,141.75,1984.50,6
1882,10304,8,20041011,35,83,21,3,7,98.27,687.89,6
1883,10304,9,20041011,36,83,21,3,9,54.34,489.06,6
1884,10304,10,20041011,38,83,21,3,8,90.06,720.48,6
1885,10304,11,20041011,43,83,21,3,11,95.24,1047.64,6
1886,10304,12,20041011,52,83,21,3,4,44.27,177.08,6
1887,10304,13,20041011,60,83,21,3,16,29.21,467.36,6
1888,10304,14,20041011,63,83,21,3,15,42.11,631.65,6
1889,10304,15,20041011,81,83,21,3,10,80.83,808.30,6
1890,10304,16,20041011,89,83,21,3,2,52.36,104.72,6
1891,10304,17,20041011,102,83,21,3,1,80.92,80.92,6
1892,10305,1,20041013,6,84,22,3,13,130.01,1690.13,2
1893,10305,2,20041013,15,84,22,3,5,107.84,539.20,2
1894,10305,3,20041013,26,84,22,3,4,132.62,530.48,2
1895,10305,4,20041013,28,84,22,3,8,117.82,942.56,2
1896,10305,5,20041013,30,84,22,3,11,58.95,648.45,2
1897,10305,6,20041013,40,84,22,3,9,160.87,1447.83,2
1898,10305,7,20041013,51,84,22,3,14,112.60,1576.40,2
1899,10305,8,20041013,56,84,22,3,2,48.55,97.10,2
1900,10305,9,20041013,64,84,22,3,10,107.34,1073.40,2
1901,10305,10,20041013,67,84,22,3,6,30.76,184.56,2
1902,10305,11,20041013,80,84,22,3,1,118.28,118.28,2
1903,10305,12,20041013,84,84,22,3,12,94.38,1132.56,2
1904,10305,13,20041013,87,84,22,3,7,48.70,340.90,2
1905,10305,14,20041013,93,84,22,3,3,109.96,329.88,2
1906,10306,1,20041014,8,85,23,3,13,182.86,2377.18,3
1907,10306,2,20041014,11,85,23,3,14,145.04,2030.56,3
1908,10306,3,20041014,13,85,23,3,12,145.34,1744.08,3
1909,10306,4,20041014,39,85,23,3,9,114.74,1032.66,3
1910,10306,5,20041014,41,85,23,3,11,83.70,920.70,3
1911,10306,6,20041014,48,85,23,3,16,126.39,2022.24,3
1912,10306,7,20041014,50,85,23,3,8,85.14,681.12,3
1913,10306,8,20041014,62,85,23,3,7,109.37,765.59,3
1914,10306,9,20041014,71,85,23,3,2,76.12,152.24,3
1915,10306,10,20041014,88,85,23,3,17,60.28,1024.76,3
1916,10306,11,20041014,94,85,23,3,15,51.55,773.25,3
1917,10306,12,20041014,96,85,23,3,3,61.34,184.02,3
1918,10306,13,20041014,98,85,23,3,10,73.62,736.20,3
1919,10306,14,20041014,101,85,23,3,1,62.16,62.16,3
1920,10306,15,20041014,105,85,23,3,4,99.17,396.68,3
1921,10306,16,20041014,106,85,23,3,5,87.39,436.95,3
1922,10306,17,20041014,109,85,23,3,6,48.05,288.30,3
1923,10307,1,20041014,5,86,1,3,9,118.32,1064.88,6
1924,10307,2,20041014,22,86,1,3,1,135.61,135.61,6
1925,10307,3,20041014,37,86,1,3,7,71.40,499.80,6
1926,10307,4,20041014,47,86,1,3,6,92.11,552.66,6
1927,10307,5,20041014,68,86,1,3,2,58.23,116.46,6
1928,10307,6,20041014,74,86,1,3,3,64.44,193.32,6
1929,10307,7,20041014,76,86,1,3,8,75.47,603.76,6
1930,10307,8,20041014,99,86,1,3,5,81.47,407.35,6
1931,10307,9,20041014,108,86,1,3,4,44.20,176.80,6
1932,10308,1,20041015,3,87,2,3,2,115.37,230.74,5
1933,10308,2,20041015,4,87,2,3,1,187.85,187.85,5
1934,10308,3,20041015,31,87,2,3,7,81.95,573.65,5
1935,10308,4,20041015,32,87,2,3,3,48.46,145.38,5
1936,10308,5,20041015,59,87,2,3,9,99.57,896.13,5
1937,10308,6,20041015,61,87,2,3,4,68.55,274.20,5
1938,10308,7,20041015,78,87,2,3,16,58.00,928.00,5
1939,10308,8,20041015,82,87,2,3,8,71.73,573.84,5
1940,10308,9,20041015,85,87,2,3,5,99.89,499.45,5
1941,10308,10,20041015,90,87,2,3,10,61.22,612.20,5
1942,10308,11,20041015,92,87,2,3,11,37.09,407.99,5
1943,10308,12,20041015,97,87,2,3,12,73.07,876.84,5
1944,10308,13,20041015,100,87,2,3,14,88.75,1242.50,5
1945,10308,14,20041015,103,87,2,3,6,100.85,605.10,5
1946,10308,15,20041015,104,87,2,3,13,79.20,1029.60,5
1947,10308,16,20041015,107,87,2,3,15,62.93,943.95,5
1948,10309,1,20041015,1,88,3,3,5,94.74,473.70,3
1949,10309,2,20041015,10,88,3,3,4,144.60,578.40,3
1950,10309,3,20041015,57,88,3,3,6,96.92,581.52,3
1951,10309,4,20041015,65,88,3,3,2,59.56,119.12,3
1952,10309,5,20041015,91,88,3,3,3,93.89,281.67,3
1953,10309,6,20041015,95,88,3,3,1,74.04,74.04,3
1954,10310,1,20041016,7,89,4,3,10,165.38,1653.80,2
1955,10310,2,20041016,12,89,4,3,8,105.70,845.60,2
1956,10310,3,20041016,14,89,4,3,11,77.41,851.51,2
1957,10310,4,20041016,16,89,4,3,7,101.34,709.38,2
1958,10310,5,20041016,18,89,4,3,2,128.80,257.60,2
1959,10310,6,20041016,24,89,4,3,6,66.99,401.94,2
1960,10310,7,20041016,25,89,4,3,1,129.45,129.45,2
1961,10310,8,20041016,40,89,4,3,3,159.18,477.54,2
1962,10310,9,20041016,42,89,4,3,13,70.76,919.88,2
1963,10310,10,20041016,44,89,4,3,12,122.00,1464.00,2
1964,10310,11,20041016,46,89,4,3,16,59.06,944.96,2
1965,10310,12,20041016,53,89,4,3,15,133.92,2008.80,2
1966,10310,13,20041016,70,89,4,3,4,33.23,132.92,2
1967,10310,14,20041016,73,89,4,3,9,50.21,451.89,2
1968,10310,15,20041016,77,89,4,3,5,139.03,695.15,2
1969,10310,16,20041016,83,89,4,3,14,75.18,1052.52,2
1970,10310,17,20041016,86,89,4,3,17,38.62,656.54,2
1971,10311,1,20041016,21,90,5,3,9,124.44,1119.96,4
1972,10311,2,20041016,34,90,5,3,10,114.84,1148.40,4
1973,10311,3,20041016,45,90,5,3,11,134.22,1476.42,4
1974,10311,4,20041016,49,90,5,3,1,92.03,92.03,4
1975,10311,5,20041016,54,90,5,3,2,66.99,133.98,4
1976,10311,6,20041016,55,90,5,3,6,70.55,423.30,4
1977,10311,7,20041016,58,90,5,3,8,48.80,390.40,4
1978,10311,8,20041016,66,90,5,3,4,89.05,356.20,4
1979,10311,9,20041016,69,90,5,3,3,116.27,348.81,4
1980,10311,10,20041016,72,90,5,3,5,85.61,428.05,4
1981,10311,11,20041016,75,90,5,3,7,91.02,637.14,4
1982,10312,1,20041021,2,91,6,3,3,214.30,642.90,2
1983,10312,2,20041021,17,91,6,3,2,101.50,203.00,2
1984,10312,3,20041021,19,91,6,3,10,102.74,1027.40,2
1985,10312,4,20041021,20,91,6,3,9,43.67,393.03,2
1986,10312,5,20041021,23,91,6,3,17,146.20,2485.40,2
1987,10312,6,20041021,27,91,6,3,16,48.43,774.88,2
1988,10312,7,20041021,29,91,6,3,14,111.87,1566.18,2
1989,10312,8,20041021,33,91,6,3,11,150.19,1652.09,2
1990,10312,9,20041021,35,91,6,3,4,91.18,364.72,2
1991,10312,10,20041021,36,91,6,3,6,54.34,326.04,2
1992,10312,11,20041021,38,91,6,3,5,93.20,466.00,2
1993,10312,12,20041021,43,91,6,3,8,84.33,674.64,2
1994,10312,13,20041021,52,91,6,3,1,44.27,44.27,2
1995,10312,14,20041021,60,91,6,3,13,27.88,362.44,2
1996,10312,15,20041021,63,91,6,3,12,43.46,521.52,2
1997,10312,16,20041021,79,91,6,3,15,40.21,603.15,2
1998,10312,17,20041021,81,91,6,3,7,96.42,674.94,2
1999,10313,1,20041022,6,92,7,3,7,141.83,992.81,3
2000,10313,2,20041022,9,92,7,3,11,131.20,1443.20,3
2001,10313,3,20041022,28,92,7,3,2,109.23,218.46,3
2002,10313,4,20041022,30,92,7,3,5,52.87,264.35,3
2003,10313,5,20041022,40,92,7,3,3,143.94,431.82,3
2004,10313,6,20041022,51,92,7,3,8,110.18,881.44,3
2005,10313,7,20041022,64,92,7,3,4,102.23,408.92,3
2006,10313,8,20041022,84,92,7,3,6,96.31,577.86,3
2007,10313,9,20041022,87,92,7,3,1,48.70,48.70,3
2008,10313,10,20041022,89,92,7,3,10,55.59,555.90,3
2009,10313,11,20041022,102,92,7,3,9,96.09,864.81,3
2010,10314,1,20041022,8,93,8,3,5,176.63,883.15,1
2011,10314,2,20041022,11,93,8,3,6,125.40,752.40,1
2012,10314,3,20041022,13,93,8,3,4,169.56,678.24,1
2013,10314,4,20041022,15,93,8,3,14,95.99,1343.86,1
2014,10314,5,20041022,26,93,8,3,13,135.90,1766.70,1
2015,10314,6,20041022,39,93,8,3,1,129.76,129.76,1
2016,10314,7,20041022,41,93,8,3,3,84.71,254.13,1
2017,10314,8,20041022,48,93,8,3,8,129.26,1034.08,1
2018,10314,9,20041022,56,93,8,3,11,51.44,565.84,1
2019,10314,10,20041022,67,93,8,3,15,31.82,477.30,1
2020,10314,11,20041022,80,93,8,3,10,111.18,1111.80,1
2021,10314,12,20041022,88,93,8,3,9,58.41,525.69,1
2022,10314,13,20041022,93,93,8,3,12,115.75,1389.00,1
2023,10314,14,20041022,94,93,8,3,7,50.38,352.66,1
2024,10314,15,20041022,98,93,8,3,2,83.15,166.30,1
2025,10315,1,20041029,50,94,9,3,7,78.12,546.84,1
2026,10315,2,20041029,62,94,9,3,6,111.83,670.98,1
2027,10315,3,20041029,71,94,9,3,1,78.77,78.77,1
2028,10315,4,20041029,96,94,9,3,2,60.67,121.34,1
2029,10315,5,20041029,105,94,9,3,3,99.17,297.51,1
2030,10315,6,20041029,106,94,9,3,4,88.39,353.56,1
2031,10315,7,20041029,109,94,9,3,5,51.32,256.60,1
2032,10316,1,20041101,5,95,10,3,17,126.48,2150.16,6
2033,10316,2,20041101,22,95,10,3,9,140.34,1263.06,6
2034,10316,3,20041101,37,95,10,3,15,72.26,1083.90,6
2035,10316,4,20041101,47,95,10,3,14,89.99,1259.86,6
2036,10316,5,20041101,59,95,10,3,1,93.01,93.01,6
2037,10316,6,20041101,68,95,10,3,10,67.14,671.40,6
2038,10316,7,20041101,74,95,10,3,11,55.23,607.53,6
2039,10316,8,20041101,76,95,10,3,16,77.15,1234.40,6
2040,10316,9,20041101,78,95,10,3,8,67.56,540.48,6
2041,10316,10,20041101,90,95,10,3,2,59.16,118.32,6
2042,10316,11,20041101,92,95,10,3,3,36.66,109.98,6
2043,10316,12,20041101,97,95,10,3,4,74.90,299.60,6
2044,10316,13,20041101,99,95,10,3,13,73.32,953.16,6
2045,10316,14,20041101,100,95,10,3,6,85.76,514.56,6
2046,10316,15,20041101,101,95,10,3,18,67.22,1209.96,6
2047,10316,16,20041101,104,95,10,3,5,77.60,388.00,6
2048,10316,17,20041101,107,95,10,3,7,68.11,476.77,6
2049,10316,18,20041101,108,95,10,3,12,43.70,524.40,6
2050,10317,1,20041102,82,96,11,3,1,69.55,69.55,6
2051,10318,1,20041102,1,97,12,3,1,84.22,84.22,5
2052,10318,2,20041102,3,97,12,3,4,102.29,409.16,5
2053,10318,3,20041102,4,97,12,3,3,189.79,569.37,5
2054,10318,4,20041102,31,97,12,3,9,81.95,737.55,5
2055,10318,5,20041102,32,97,12,3,5,49.67,248.35,5
2056,10318,6,20041102,57,97,12,3,2,93.54,187.08,5
2057,10318,7,20041102,61,97,12,3,6,60.94,365.64,5
2058,10318,8,20041102,85,97,12,3,7,81.91,573.37,5
2059,10318,9,20041102,103,97,12,3,8,102.04,816.32,5
2060,10319,1,20041103,10,98,13,3,9,134.05,1206.45,3
2061,10319,2,20041103,42,98,13,3,1,77.19,77.19,3
2062,10319,3,20041103,46,98,13,3,4,54.71,218.84,3
2063,10319,4,20041103,53,98,13,3,3,120.53,361.59,3
2064,10319,5,20041103,65,98,13,3,7,65.80,460.60,3
2065,10319,6,20041103,83,98,13,3,2,78.41,156.82,3
2066,10319,7,20041103,86,98,13,3,5,35.00,175.00,3
2067,10319,8,20041103,91,98,13,3,8,96.95,775.60,3
2068,10319,9,20041103,95,98,13,3,6,79.73,478.38,3
2069,10320,1,20041103,7,99,14,3,3,184.84,554.52,4
2070,10320,2,20041103,12,99,14,3,1,102.17,102.17,4
2071,10320,3,20041103,14,99,14,3,4,63.84,255.36,4
2072,10320,4,20041103,44,99,14,3,5,139.64,698.20,4
2073,10320,5,20041103,73,99,14,3,2,60.62,121.24,4
2074,10321,1,20041104,16,100,15,3,15,105.95,1589.25,3
2075,10321,2,20041104,18,100,15,3,10,123.14,1231.40,3
2076,10321,3,20041104,21,100,15,3,6,120.71,724.26,3
2077,10321,4,20041104,24,100,15,3,14,73.92,1034.88,3
2078,10321,5,20041104,25,100,15,3,9,142.25,1280.25,3
2079,10321,6,20041104,34,100,15,3,7,126.72,887.04,3
2080,10321,7,20041104,40,100,15,3,11,164.26,1806.86,3
2081,10321,8,20041104,45,100,15,3,8,138.45,1107.60,3
2082,10321,9,20041104,55,100,15,3,3,68.35,205.05,3
2083,10321,10,20041104,58,100,15,3,5,42.76,213.80,3
2084,10321,11,20041104,66,100,15,3,1,74.51,74.51,3
2085,10321,12,20041104,70,100,15,3,12,31.72,380.64,3
2086,10321,13,20041104,72,100,15,3,2,81.33,162.66,3
2087,10321,14,20041104,75,100,15,3,4,103.87,415.48,3
2088,10321,15,20041104,77,100,15,3,13,137.62,1789.06,3
2089,10322,1,20041104,2,101,16,3,1,180.01,180.01,6
2090,10322,2,20041104,6,101,16,3,8,141.83,1134.64,6
2091,10322,3,20041104,9,101,16,3,9,136.67,1230.03,6
2092,10322,4,20041104,17,101,16,3,10,101.50,1015.00,6
2093,10322,5,20041104,19,101,16,3,14,92.47,1294.58,6
2094,10322,6,20041104,20,101,16,3,5,44.21,221.05,6
2095,10322,7,20041104,29,101,16,3,6,120.77,724.62,6
2096,10322,8,20041104,30,101,16,3,11,57.12,628.32,6
2097,10322,9,20041104,33,101,16,3,2,158.63,317.26,6
2098,10322,10,20041104,35,101,16,3,12,100.30,1203.60,6
2099,10322,11,20041104,36,101,16,3,13,54.34,706.42,6
2100,10322,12,20041104,38,101,16,3,7,90.06,630.42,6
2101,10322,13,20041104,60,101,16,3,3,26.55,79.65,6
2102,10322,14,20041104,63,101,16,3,4,40.77,163.08,6
2103,10323,1,20041105,43,102,17,3,2,88.30,176.60,4
2104,10323,2,20041105,51,102,17,3,1,96.86,96.86,4
2105,10324,1,20041105,11,103,18,3,1,148.06,148.06,3
2106,10324,2,20041105,15,103,18,3,7,100.73,705.11,3
2107,10324,3,20041105,26,103,18,3,8,142.45,1139.60,3
2108,10324,4,20041105,28,103,18,3,10,105.55,1055.50,3
2109,10324,5,20041105,40,103,18,3,12,137.17,1646.04,3
2110,10324,6,20041105,48,103,18,3,13,120.64,1568.32,3
2111,10324,7,20041105,52,103,18,3,6,49.81,298.86,3
2112,10324,8,20041105,56,103,18,3,14,49.71,695.94,3
2113,10324,9,20041105,64,103,18,3,2,107.34,214.68,3
2114,10324,10,20041105,67,103,18,3,9,29.35,264.15,3
2115,10324,11,20041105,81,103,18,3,3,95.44,286.32,3
2116,10324,12,20041105,84,103,18,3,11,91.49,1006.39,3
2117,10324,13,20041105,89,103,18,3,4,60.76,243.04,3
2118,10324,14,20041105,102,103,18,3,5,80.92,404.60,3
2119,10325,1,20041105,5,104,19,3,6,111.52,669.12,3
2120,10325,2,20041105,8,104,19,3,8,193.25,1546.00,3
2121,10325,3,20041105,13,104,19,3,1,166.10,166.10,3
2122,10325,4,20041105,39,104,19,3,9,114.74,1032.66,3
2123,10325,5,20041105,80,104,19,3,5,114.73,573.65,3
2124,10325,6,20041105,87,104,19,3,3,44.37,133.11,3
2125,10325,7,20041105,88,104,19,3,2,55.30,110.60,3
2126,10325,8,20041105,93,104,19,3,4,99.55,398.20,3
2127,10325,9,20041105,94,104,19,3,7,56.24,393.68,3
2128,10326,1,20041109,41,105,20,3,6,94.79,568.74,1
2129,10326,2,20041109,50,105,20,3,5,73.73,368.65,1
2130,10326,3,20041109,62,105,20,3,4,120.43,481.72,1
2131,10326,4,20041109,71,105,20,3,3,86.74,260.22,1
2132,10326,5,20041109,76,105,20,3,2,81.34,162.68,1
2133,10326,6,20041109,96,105,20,3,1,60.67,60.67,1
2134,10327,1,20041110,22,106,21,2,6,154.54,927.24,3
2135,10327,2,20041110,31,106,21,2,8,74.34,594.72,3
2136,10327,3,20041110,37,106,21,2,5,74.84,374.20,3
2137,10327,4,20041110,98,106,21,2,7,79.68,557.76,3
2138,10327,5,20041110,101,106,21,2,1,65.05,65.05,3
2139,10327,6,20041110,105,106,21,2,2,85.14,170.28,3
2140,10327,7,20041110,106,106,21,2,3,83.42,250.26,3
2141,10327,8,20041110,109,106,21,2,4,48.05,192.20,3
2142,10328,1,20041112,47,107,22,3,6,104.81,628.86,6
2143,10328,2,20041112,59,107,22,3,14,87.54,1225.56,6
2144,10328,3,20041112,68,107,22,3,1,67.82,67.82,6
2145,10328,4,20041112,74,107,22,3,2,56.55,113.10,6
2146,10328,5,20041112,78,107,22,3,3,55.96,167.88,6
2147,10328,6,20041112,82,107,22,3,4,69.55,278.20,6
2148,10328,7,20041112,90,107,22,3,5,57.10,285.50,6
2149,10328,8,20041112,92,107,22,3,7,42.33,296.31,6
2150,10328,9,20041112,97,107,22,3,8,84.03,672.24,6
2151,10328,10,20041112,99,107,22,3,9,75.13,676.17,6
2152,10328,11,20041112,100,107,22,3,10,95.73,957.30,6
2153,10328,12,20041112,103,107,22,3,11,117.46,1292.06,6
2154,10328,13,20041112,104,107,22,3,13,71.20,925.60,6
2155,10328,14,20041112,107,107,22,3,12,69.59,835.08,6
2156,10329,1,20041115,1,108,23,3,1,80.39,80.39,1
2157,10329,2,20041115,3,108,23,3,2,109.42,218.84,1
2158,10329,3,20041115,4,108,23,3,3,164.61,493.83,1
2159,10329,4,20041115,7,108,23,3,5,182.90,914.50,1
2160,10329,5,20041115,10,108,23,3,6,128.03,768.18,1
2161,10329,6,20041115,12,108,23,3,13,117.44,1526.72,1
2162,10329,7,20041115,14,108,23,3,14,74.21,1038.94,1
2163,10329,8,20041115,16,108,23,3,15,102.49,1537.35,1
2164,10329,9,20041115,24,108,23,3,9,66.22,595.98,1
2165,10329,10,20041115,32,108,23,3,12,55.72,668.64,1
2166,10329,11,20041115,42,108,23,3,10,65.13,651.30,1
2167,10329,12,20041115,57,108,23,3,7,104.81,733.67,1
2168,10329,13,20041115,61,108,23,3,4,71.60,286.40,1
2169,10329,14,20041115,85,108,23,3,11,80.91,890.01,1
2170,10329,15,20041115,108,108,23,3,8,41.22,329.76,1
2171,10330,1,20041116,44,109,1,3,3,136.70,410.10,5
2172,10330,2,20041116,46,109,1,3,2,59.06,118.12,5
2173,10330,3,20041116,53,109,1,3,4,133.92,535.68,5
2174,10330,4,20041116,65,109,1,3,1,56.10,56.10,5
2175,10331,1,20041117,18,110,2,3,6,120.31,721.86,6
2176,10331,2,20041117,21,110,2,3,14,99.55,1393.70,6
2177,10331,3,20041117,23,110,2,3,7,154.70,1082.90,6
2178,10331,4,20041117,25,110,2,3,8,135.14,1081.12,6
2179,10331,5,20041117,34,110,2,3,10,130.68,1306.80,6
2180,10331,6,20041117,40,110,2,3,11,169.34,1862.74,6
2181,10331,7,20041117,45,110,2,3,12,132.80,1593.60,6
2182,10331,8,20041117,70,110,2,3,13,37.00,481.00,6
2183,10331,9,20041117,73,110,2,3,9,55.11,495.99,6
2184,10331,10,20041117,77,110,2,3,1,139.03,139.03,6
2185,10331,11,20041117,83,110,2,3,2,70.33,140.66,6
2186,10331,12,20041117,86,110,2,3,3,33.39,100.17,6
2187,10331,13,20041117,91,110,2,3,4,100.01,400.04,6
2188,10331,14,20041117,95,110,2,3,5,74.04,370.20,6
2189,10332,1,20041117,19,111,3,3,15,89.38,1340.70,1
2190,10332,2,20041117,20,111,3,3,16,51.21,819.36,1
